geo_value,time_value,value,location,issue_date
al,2020-04-21,NA,01,2020-12-19
al,2020-04-22,NA,01,2020-12-19
al,2020-04-23,NA,01,2020-12-19
al,2020-04-24,NA,01,2020-12-19
al,2020-04-25,NA,01,2020-12-19
al,2020-04-26,NA,01,2020-12-19
al,2020-04-27,NA,01,2020-12-19
al,2020-04-28,NA,01,2020-12-19
al,2020-04-29,NA,01,2020-12-19
al,2020-04-30,NA,01,2020-12-19
al,2020-05-01,NA,01,2020-12-19
al,2020-05-02,NA,01,2020-12-19
al,2020-05-03,NA,01,2020-12-19
al,2020-05-04,NA,01,2020-12-19
al,2020-05-05,NA,01,2020-12-19
al,2020-05-06,NA,01,2020-12-19
al,2020-05-07,NA,01,2020-12-19
al,2020-05-08,NA,01,2020-12-19
al,2020-05-09,NA,01,2020-12-19
al,2020-05-10,NA,01,2020-12-19
al,2020-05-11,NA,01,2020-12-19
al,2020-05-12,NA,01,2020-12-19
al,2020-05-13,NA,01,2020-12-19
al,2020-05-14,NA,01,2020-12-19
al,2020-05-15,NA,01,2020-12-19
al,2020-05-16,NA,01,2020-12-19
al,2020-05-17,NA,01,2020-12-19
al,2020-05-18,NA,01,2020-12-19
al,2020-05-19,NA,01,2020-12-19
al,2020-05-20,NA,01,2020-12-19
al,2020-05-21,NA,01,2020-12-19
al,2020-05-22,NA,01,2020-12-19
al,2020-05-23,NA,01,2020-12-19
al,2020-05-24,NA,01,2020-12-19
al,2020-05-25,NA,01,2020-12-19
al,2020-05-26,NA,01,2020-12-19
al,2020-05-27,NA,01,2020-12-19
al,2020-05-28,NA,01,2020-12-19
al,2020-05-29,NA,01,2020-12-19
al,2020-05-30,NA,01,2020-12-19
al,2020-05-31,NA,01,2020-12-19
al,2020-06-01,NA,01,2020-12-19
al,2020-06-02,NA,01,2020-12-19
al,2020-06-03,NA,01,2020-12-19
al,2020-06-04,NA,01,2020-12-19
al,2020-06-05,NA,01,2020-12-19
al,2020-06-06,NA,01,2020-12-19
al,2020-06-07,NA,01,2020-12-19
al,2020-06-08,NA,01,2020-12-19
al,2020-06-09,NA,01,2020-12-19
al,2020-06-10,NA,01,2020-12-19
al,2020-06-11,NA,01,2020-12-19
al,2020-06-12,NA,01,2020-12-19
al,2020-06-13,NA,01,2020-12-19
al,2020-06-14,NA,01,2020-12-19
al,2020-06-15,NA,01,2020-12-19
al,2020-06-16,NA,01,2020-12-19
al,2020-06-17,NA,01,2020-12-19
al,2020-06-18,NA,01,2020-12-19
al,2020-06-19,NA,01,2020-12-19
al,2020-06-20,NA,01,2020-12-19
al,2020-06-21,NA,01,2020-12-19
al,2020-06-22,NA,01,2020-12-19
al,2020-06-23,NA,01,2020-12-19
al,2020-06-24,NA,01,2020-12-19
al,2020-06-25,NA,01,2020-12-19
al,2020-06-26,NA,01,2020-12-19
al,2020-06-27,NA,01,2020-12-19
al,2020-06-28,NA,01,2020-12-19
al,2020-06-29,NA,01,2020-12-19
al,2020-06-30,NA,01,2020-12-19
al,2020-07-01,NA,01,2020-12-19
al,2020-07-02,NA,01,2020-12-19
al,2020-07-03,NA,01,2020-12-19
al,2020-07-04,NA,01,2020-12-19
al,2020-07-05,NA,01,2020-12-19
al,2020-07-06,NA,01,2020-12-19
al,2020-07-07,NA,01,2020-12-19
al,2020-07-08,NA,01,2020-12-19
al,2020-07-09,NA,01,2020-12-19
al,2020-07-10,NA,01,2020-12-19
al,2020-07-11,NA,01,2020-12-19
al,2020-07-12,NA,01,2020-12-19
al,2020-07-13,NA,01,2020-12-19
al,2020-07-14,161,01,2020-12-19
al,2020-07-15,145,01,2020-12-19
al,2020-07-16,235,01,2020-12-19
al,2020-07-17,157,01,2020-12-19
al,2020-07-18,125,01,2020-12-19
al,2020-07-19,136,01,2020-12-19
al,2020-07-20,177,01,2020-12-19
al,2020-07-21,122,01,2020-12-19
al,2020-07-22,153,01,2020-12-19
al,2020-07-23,99,01,2020-12-19
al,2020-07-24,139,01,2020-12-19
al,2020-07-25,176,01,2020-12-19
al,2020-07-26,136,01,2020-12-19
al,2020-07-27,127,01,2020-12-19
al,2020-07-28,129,01,2020-12-19
al,2020-07-29,162,01,2020-12-19
al,2020-07-30,104,01,2020-12-19
al,2020-07-31,123,01,2020-12-19
al,2020-08-01,90,01,2020-12-19
al,2020-08-02,92,01,2020-12-19
al,2020-08-03,114,01,2020-12-19
al,2020-08-04,89,01,2020-12-19
al,2020-08-05,122,01,2020-12-19
al,2020-08-06,133,01,2020-12-19
al,2020-08-07,101,01,2020-12-19
al,2020-08-08,75,01,2020-12-19
al,2020-08-09,79,01,2020-12-19
al,2020-08-10,103,01,2020-12-19
al,2020-08-11,124,01,2020-12-19
al,2020-08-12,119,01,2020-12-19
al,2020-08-13,108,01,2020-12-19
al,2020-08-14,99,01,2020-12-19
al,2020-08-15,98,01,2020-12-19
al,2020-08-16,88,01,2020-12-19
al,2020-08-17,120,01,2020-12-19
al,2020-08-18,108,01,2020-12-19
al,2020-08-19,100,01,2020-12-19
al,2020-08-20,118,01,2020-12-19
al,2020-08-21,119,01,2020-12-19
al,2020-08-22,98,01,2020-12-19
al,2020-08-23,123,01,2020-12-19
al,2020-08-24,121,01,2020-12-19
al,2020-08-25,136,01,2020-12-19
al,2020-08-26,133,01,2020-12-19
al,2020-08-27,115,01,2020-12-19
al,2020-08-28,113,01,2020-12-19
al,2020-08-29,111,01,2020-12-19
al,2020-08-30,110,01,2020-12-19
al,2020-08-31,146,01,2020-12-19
al,2020-09-01,147,01,2020-12-19
al,2020-09-02,125,01,2020-12-19
al,2020-09-03,120,01,2020-12-19
al,2020-09-04,106,01,2020-12-19
al,2020-09-05,97,01,2020-12-19
al,2020-09-06,89,01,2020-12-19
al,2020-09-07,119,01,2020-12-19
al,2020-09-08,127,01,2020-12-19
al,2020-09-09,102,01,2020-12-19
al,2020-09-10,125,01,2020-12-19
al,2020-09-11,118,01,2020-12-19
al,2020-09-12,86,01,2020-12-19
al,2020-09-13,106,01,2020-12-19
al,2020-09-14,113,01,2020-12-19
al,2020-09-15,111,01,2020-12-19
al,2020-09-16,92,01,2020-12-19
al,2020-09-17,131,01,2020-12-19
al,2020-09-18,104,01,2020-12-19
al,2020-09-19,93,01,2020-12-19
al,2020-09-20,107,01,2020-12-19
al,2020-09-21,129,01,2020-12-19
al,2020-09-22,109,01,2020-12-19
al,2020-09-23,117,01,2020-12-19
al,2020-09-24,102,01,2020-12-19
al,2020-09-25,130,01,2020-12-19
al,2020-09-26,106,01,2020-12-19
al,2020-09-27,89,01,2020-12-19
al,2020-09-28,113,01,2020-12-19
al,2020-09-29,101,01,2020-12-19
al,2020-09-30,121,01,2020-12-19
al,2020-10-01,106,01,2020-12-19
al,2020-10-02,120,01,2020-12-19
al,2020-10-03,98,01,2020-12-19
al,2020-10-04,97,01,2020-12-19
al,2020-10-05,126,01,2020-12-19
al,2020-10-06,134,01,2020-12-19
al,2020-10-07,121,01,2020-12-19
al,2020-10-08,116,01,2020-12-19
al,2020-10-09,101,01,2020-12-19
al,2020-10-10,98,01,2020-12-19
al,2020-10-11,107,01,2020-12-19
al,2020-10-12,127,01,2020-12-19
al,2020-10-13,138,01,2020-12-19
al,2020-10-14,126,01,2020-12-19
al,2020-10-15,140,01,2020-12-19
al,2020-10-16,126,01,2020-12-19
al,2020-10-17,109,01,2020-12-19
al,2020-10-18,126,01,2020-12-19
al,2020-10-19,139,01,2020-12-19
al,2020-10-20,152,01,2020-12-19
al,2020-10-21,151,01,2020-12-19
al,2020-10-22,175,01,2020-12-19
al,2020-10-23,152,01,2020-12-19
al,2020-10-24,150,01,2020-12-19
al,2020-10-25,150,01,2020-12-19
al,2020-10-26,172,01,2020-12-19
al,2020-10-27,188,01,2020-12-19
al,2020-10-28,149,01,2020-12-19
al,2020-10-29,158,01,2020-12-19
al,2020-10-30,150,01,2020-12-19
al,2020-10-31,136,01,2020-12-19
al,2020-11-01,166,01,2020-12-19
al,2020-11-02,144,01,2020-12-19
al,2020-11-03,144,01,2020-12-19
al,2020-11-04,165,01,2020-12-19
al,2020-11-05,159,01,2020-12-19
al,2020-11-06,178,01,2020-12-19
al,2020-11-07,175,01,2020-12-19
al,2020-11-08,181,01,2020-12-19
al,2020-11-09,196,01,2020-12-19
al,2020-11-10,207,01,2020-12-19
al,2020-11-11,186,01,2020-12-19
al,2020-11-12,174,01,2020-12-19
al,2020-11-13,181,01,2020-12-19
al,2020-11-14,189,01,2020-12-19
al,2020-11-15,163,01,2020-12-19
al,2020-11-16,221,01,2020-12-19
al,2020-11-17,202,01,2020-12-19
al,2020-11-18,224,01,2020-12-19
al,2020-11-19,192,01,2020-12-19
al,2020-11-20,187,01,2020-12-19
al,2020-11-21,198,01,2020-12-19
al,2020-11-22,179,01,2020-12-19
al,2020-11-23,217,01,2020-12-19
al,2020-11-24,243,01,2020-12-19
al,2020-11-25,227,01,2020-12-19
al,2020-11-26,205,01,2020-12-19
al,2020-11-27,245,01,2020-12-19
al,2020-11-28,221,01,2020-12-19
al,2020-11-29,244,01,2020-12-19
al,2020-11-30,308,01,2020-12-19
al,2020-12-01,285,01,2020-12-19
al,2020-12-02,294,01,2020-12-19
al,2020-12-03,279,01,2020-12-19
al,2020-12-04,294,01,2020-12-19
al,2020-12-05,272,01,2020-12-19
al,2020-12-06,271,01,2020-12-19
al,2020-12-07,320,01,2020-12-19
al,2020-12-08,320,01,2020-12-19
al,2020-12-09,336,01,2020-12-19
al,2020-12-10,349,01,2020-12-19
al,2020-12-11,348,01,2020-12-19
al,2020-12-12,337,01,2020-12-19
al,2020-12-13,328,01,2020-12-19
al,2020-12-14,399,01,2020-12-19
al,2020-12-15,427,01,2020-12-19
al,2020-12-16,404,01,2020-12-19
al,2020-12-17,404,01,2020-12-19
al,2020-12-18,348,01,2020-12-19
ak,2020-03-22,NA,02,2020-12-19
ak,2020-03-23,NA,02,2020-12-19
ak,2020-03-24,NA,02,2020-12-19
ak,2020-03-25,NA,02,2020-12-19
ak,2020-03-26,NA,02,2020-12-19
ak,2020-03-27,NA,02,2020-12-19
ak,2020-03-28,NA,02,2020-12-19
ak,2020-03-29,NA,02,2020-12-19
ak,2020-03-30,NA,02,2020-12-19
ak,2020-03-31,NA,02,2020-12-19
ak,2020-04-01,NA,02,2020-12-19
ak,2020-04-02,NA,02,2020-12-19
ak,2020-04-03,NA,02,2020-12-19
ak,2020-04-04,NA,02,2020-12-19
ak,2020-04-05,NA,02,2020-12-19
ak,2020-04-06,NA,02,2020-12-19
ak,2020-04-07,NA,02,2020-12-19
ak,2020-04-08,NA,02,2020-12-19
ak,2020-04-09,NA,02,2020-12-19
ak,2020-04-10,NA,02,2020-12-19
ak,2020-04-11,NA,02,2020-12-19
ak,2020-04-12,NA,02,2020-12-19
ak,2020-04-13,NA,02,2020-12-19
ak,2020-04-14,NA,02,2020-12-19
ak,2020-04-15,NA,02,2020-12-19
ak,2020-04-16,NA,02,2020-12-19
ak,2020-04-17,NA,02,2020-12-19
ak,2020-04-18,NA,02,2020-12-19
ak,2020-04-19,NA,02,2020-12-19
ak,2020-04-20,NA,02,2020-12-19
ak,2020-04-21,NA,02,2020-12-19
ak,2020-04-22,NA,02,2020-12-19
ak,2020-04-23,NA,02,2020-12-19
ak,2020-04-24,NA,02,2020-12-19
ak,2020-04-25,NA,02,2020-12-19
ak,2020-04-26,NA,02,2020-12-19
ak,2020-04-27,NA,02,2020-12-19
ak,2020-04-28,NA,02,2020-12-19
ak,2020-04-29,NA,02,2020-12-19
ak,2020-04-30,NA,02,2020-12-19
ak,2020-05-01,NA,02,2020-12-19
ak,2020-05-02,NA,02,2020-12-19
ak,2020-05-03,NA,02,2020-12-19
ak,2020-05-04,NA,02,2020-12-19
ak,2020-05-05,NA,02,2020-12-19
ak,2020-05-06,NA,02,2020-12-19
ak,2020-05-07,NA,02,2020-12-19
ak,2020-05-08,NA,02,2020-12-19
ak,2020-05-09,NA,02,2020-12-19
ak,2020-05-10,NA,02,2020-12-19
ak,2020-05-11,NA,02,2020-12-19
ak,2020-05-12,NA,02,2020-12-19
ak,2020-05-13,NA,02,2020-12-19
ak,2020-05-14,NA,02,2020-12-19
ak,2020-05-15,NA,02,2020-12-19
ak,2020-05-16,NA,02,2020-12-19
ak,2020-05-17,NA,02,2020-12-19
ak,2020-05-18,NA,02,2020-12-19
ak,2020-05-19,NA,02,2020-12-19
ak,2020-05-20,NA,02,2020-12-19
ak,2020-05-21,NA,02,2020-12-19
ak,2020-05-22,NA,02,2020-12-19
ak,2020-05-23,NA,02,2020-12-19
ak,2020-05-24,NA,02,2020-12-19
ak,2020-05-25,NA,02,2020-12-19
ak,2020-05-26,NA,02,2020-12-19
ak,2020-05-27,NA,02,2020-12-19
ak,2020-05-28,NA,02,2020-12-19
ak,2020-05-29,NA,02,2020-12-19
ak,2020-05-30,NA,02,2020-12-19
ak,2020-05-31,NA,02,2020-12-19
ak,2020-06-01,NA,02,2020-12-19
ak,2020-06-02,NA,02,2020-12-19
ak,2020-06-03,NA,02,2020-12-19
ak,2020-06-04,NA,02,2020-12-19
ak,2020-06-05,NA,02,2020-12-19
ak,2020-06-06,NA,02,2020-12-19
ak,2020-06-07,NA,02,2020-12-19
ak,2020-06-08,NA,02,2020-12-19
ak,2020-06-09,NA,02,2020-12-19
ak,2020-06-10,NA,02,2020-12-19
ak,2020-06-11,NA,02,2020-12-19
ak,2020-06-12,NA,02,2020-12-19
ak,2020-06-13,NA,02,2020-12-19
ak,2020-06-14,NA,02,2020-12-19
ak,2020-06-15,NA,02,2020-12-19
ak,2020-06-16,NA,02,2020-12-19
ak,2020-06-17,NA,02,2020-12-19
ak,2020-06-18,NA,02,2020-12-19
ak,2020-06-19,NA,02,2020-12-19
ak,2020-06-20,NA,02,2020-12-19
ak,2020-06-21,NA,02,2020-12-19
ak,2020-06-22,NA,02,2020-12-19
ak,2020-06-23,NA,02,2020-12-19
ak,2020-06-24,NA,02,2020-12-19
ak,2020-06-25,NA,02,2020-12-19
ak,2020-06-26,NA,02,2020-12-19
ak,2020-06-27,NA,02,2020-12-19
ak,2020-06-28,NA,02,2020-12-19
ak,2020-06-29,NA,02,2020-12-19
ak,2020-06-30,NA,02,2020-12-19
ak,2020-07-01,NA,02,2020-12-19
ak,2020-07-02,NA,02,2020-12-19
ak,2020-07-03,NA,02,2020-12-19
ak,2020-07-04,NA,02,2020-12-19
ak,2020-07-05,NA,02,2020-12-19
ak,2020-07-06,NA,02,2020-12-19
ak,2020-07-07,NA,02,2020-12-19
ak,2020-07-08,NA,02,2020-12-19
ak,2020-07-09,NA,02,2020-12-19
ak,2020-07-10,NA,02,2020-12-19
ak,2020-07-11,NA,02,2020-12-19
ak,2020-07-12,NA,02,2020-12-19
ak,2020-07-13,NA,02,2020-12-19
ak,2020-07-14,0,02,2020-12-19
ak,2020-07-15,1,02,2020-12-19
ak,2020-07-16,1,02,2020-12-19
ak,2020-07-17,4,02,2020-12-19
ak,2020-07-18,2,02,2020-12-19
ak,2020-07-19,3,02,2020-12-19
ak,2020-07-20,4,02,2020-12-19
ak,2020-07-21,6,02,2020-12-19
ak,2020-07-22,5,02,2020-12-19
ak,2020-07-23,3,02,2020-12-19
ak,2020-07-24,11,02,2020-12-19
ak,2020-07-25,2,02,2020-12-19
ak,2020-07-26,5,02,2020-12-19
ak,2020-07-27,2,02,2020-12-19
ak,2020-07-28,0,02,2020-12-19
ak,2020-07-29,3,02,2020-12-19
ak,2020-07-30,3,02,2020-12-19
ak,2020-07-31,5,02,2020-12-19
ak,2020-08-01,1,02,2020-12-19
ak,2020-08-02,4,02,2020-12-19
ak,2020-08-03,6,02,2020-12-19
ak,2020-08-04,6,02,2020-12-19
ak,2020-08-05,2,02,2020-12-19
ak,2020-08-06,5,02,2020-12-19
ak,2020-08-07,5,02,2020-12-19
ak,2020-08-08,1,02,2020-12-19
ak,2020-08-09,2,02,2020-12-19
ak,2020-08-10,4,02,2020-12-19
ak,2020-08-11,5,02,2020-12-19
ak,2020-08-12,2,02,2020-12-19
ak,2020-08-13,5,02,2020-12-19
ak,2020-08-14,4,02,2020-12-19
ak,2020-08-15,1,02,2020-12-19
ak,2020-08-16,10,02,2020-12-19
ak,2020-08-17,5,02,2020-12-19
ak,2020-08-18,3,02,2020-12-19
ak,2020-08-19,3,02,2020-12-19
ak,2020-08-20,4,02,2020-12-19
ak,2020-08-21,5,02,2020-12-19
ak,2020-08-22,7,02,2020-12-19
ak,2020-08-23,3,02,2020-12-19
ak,2020-08-24,3,02,2020-12-19
ak,2020-08-25,5,02,2020-12-19
ak,2020-08-26,5,02,2020-12-19
ak,2020-08-27,7,02,2020-12-19
ak,2020-08-28,1,02,2020-12-19
ak,2020-08-29,4,02,2020-12-19
ak,2020-08-30,6,02,2020-12-19
ak,2020-08-31,7,02,2020-12-19
ak,2020-09-01,2,02,2020-12-19
ak,2020-09-02,9,02,2020-12-19
ak,2020-09-03,0,02,2020-12-19
ak,2020-09-04,7,02,2020-12-19
ak,2020-09-05,5,02,2020-12-19
ak,2020-09-06,10,02,2020-12-19
ak,2020-09-07,3,02,2020-12-19
ak,2020-09-08,4,02,2020-12-19
ak,2020-09-09,5,02,2020-12-19
ak,2020-09-10,0,02,2020-12-19
ak,2020-09-11,4,02,2020-12-19
ak,2020-09-12,6,02,2020-12-19
ak,2020-09-13,6,02,2020-12-19
ak,2020-09-14,4,02,2020-12-19
ak,2020-09-15,3,02,2020-12-19
ak,2020-09-16,2,02,2020-12-19
ak,2020-09-17,10,02,2020-12-19
ak,2020-09-18,7,02,2020-12-19
ak,2020-09-19,7,02,2020-12-19
ak,2020-09-20,2,02,2020-12-19
ak,2020-09-21,7,02,2020-12-19
ak,2020-09-22,4,02,2020-12-19
ak,2020-09-23,2,02,2020-12-19
ak,2020-09-24,8,02,2020-12-19
ak,2020-09-25,5,02,2020-12-19
ak,2020-09-26,7,02,2020-12-19
ak,2020-09-27,4,02,2020-12-19
ak,2020-09-28,3,02,2020-12-19
ak,2020-09-29,5,02,2020-12-19
ak,2020-09-30,4,02,2020-12-19
ak,2020-10-01,3,02,2020-12-19
ak,2020-10-02,7,02,2020-12-19
ak,2020-10-03,5,02,2020-12-19
ak,2020-10-04,5,02,2020-12-19
ak,2020-10-05,1,02,2020-12-19
ak,2020-10-06,3,02,2020-12-19
ak,2020-10-07,8,02,2020-12-19
ak,2020-10-08,6,02,2020-12-19
ak,2020-10-09,10,02,2020-12-19
ak,2020-10-10,6,02,2020-12-19
ak,2020-10-11,4,02,2020-12-19
ak,2020-10-12,13,02,2020-12-19
ak,2020-10-13,8,02,2020-12-19
ak,2020-10-14,11,02,2020-12-19
ak,2020-10-15,12,02,2020-12-19
ak,2020-10-16,8,02,2020-12-19
ak,2020-10-17,3,02,2020-12-19
ak,2020-10-18,8,02,2020-12-19
ak,2020-10-19,11,02,2020-12-19
ak,2020-10-20,11,02,2020-12-19
ak,2020-10-21,10,02,2020-12-19
ak,2020-10-22,6,02,2020-12-19
ak,2020-10-23,5,02,2020-12-19
ak,2020-10-24,4,02,2020-12-19
ak,2020-10-25,10,02,2020-12-19
ak,2020-10-26,14,02,2020-12-19
ak,2020-10-27,8,02,2020-12-19
ak,2020-10-28,11,02,2020-12-19
ak,2020-10-29,11,02,2020-12-19
ak,2020-10-30,12,02,2020-12-19
ak,2020-10-31,8,02,2020-12-19
ak,2020-11-01,7,02,2020-12-19
ak,2020-11-02,13,02,2020-12-19
ak,2020-11-03,14,02,2020-12-19
ak,2020-11-04,15,02,2020-12-19
ak,2020-11-05,15,02,2020-12-19
ak,2020-11-06,20,02,2020-12-19
ak,2020-11-07,12,02,2020-12-19
ak,2020-11-08,19,02,2020-12-19
ak,2020-11-09,18,02,2020-12-19
ak,2020-11-10,15,02,2020-12-19
ak,2020-11-11,13,02,2020-12-19
ak,2020-11-12,16,02,2020-12-19
ak,2020-11-13,28,02,2020-12-19
ak,2020-11-14,14,02,2020-12-19
ak,2020-11-15,19,02,2020-12-19
ak,2020-11-16,17,02,2020-12-19
ak,2020-11-17,13,02,2020-12-19
ak,2020-11-18,10,02,2020-12-19
ak,2020-11-19,23,02,2020-12-19
ak,2020-11-20,25,02,2020-12-19
ak,2020-11-21,24,02,2020-12-19
ak,2020-11-22,17,02,2020-12-19
ak,2020-11-23,27,02,2020-12-19
ak,2020-11-24,30,02,2020-12-19
ak,2020-11-25,28,02,2020-12-19
ak,2020-11-26,13,02,2020-12-19
ak,2020-11-27,15,02,2020-12-19
ak,2020-11-28,18,02,2020-12-19
ak,2020-11-29,16,02,2020-12-19
ak,2020-11-30,28,02,2020-12-19
ak,2020-12-01,20,02,2020-12-19
ak,2020-12-02,15,02,2020-12-19
ak,2020-12-03,20,02,2020-12-19
ak,2020-12-04,17,02,2020-12-19
ak,2020-12-05,17,02,2020-12-19
ak,2020-12-06,14,02,2020-12-19
ak,2020-12-07,20,02,2020-12-19
ak,2020-12-08,11,02,2020-12-19
ak,2020-12-09,11,02,2020-12-19
ak,2020-12-10,20,02,2020-12-19
ak,2020-12-11,9,02,2020-12-19
ak,2020-12-12,20,02,2020-12-19
ak,2020-12-13,16,02,2020-12-19
ak,2020-12-14,14,02,2020-12-19
ak,2020-12-15,13,02,2020-12-19
ak,2020-12-16,16,02,2020-12-19
ak,2020-12-17,16,02,2020-12-19
ak,2020-12-18,14,02,2020-12-19
az,2020-03-01,NA,04,2020-12-19
az,2020-03-02,NA,04,2020-12-19
az,2020-03-03,NA,04,2020-12-19
az,2020-03-04,NA,04,2020-12-19
az,2020-03-05,NA,04,2020-12-19
az,2020-03-06,NA,04,2020-12-19
az,2020-03-07,NA,04,2020-12-19
az,2020-03-08,NA,04,2020-12-19
az,2020-03-09,NA,04,2020-12-19
az,2020-03-10,NA,04,2020-12-19
az,2020-03-11,NA,04,2020-12-19
az,2020-03-12,NA,04,2020-12-19
az,2020-03-13,NA,04,2020-12-19
az,2020-03-14,NA,04,2020-12-19
az,2020-03-15,NA,04,2020-12-19
az,2020-03-16,NA,04,2020-12-19
az,2020-03-17,NA,04,2020-12-19
az,2020-03-18,NA,04,2020-12-19
az,2020-03-19,NA,04,2020-12-19
az,2020-03-20,NA,04,2020-12-19
az,2020-03-21,NA,04,2020-12-19
az,2020-03-22,NA,04,2020-12-19
az,2020-03-23,NA,04,2020-12-19
az,2020-03-24,NA,04,2020-12-19
az,2020-03-25,NA,04,2020-12-19
az,2020-03-26,NA,04,2020-12-19
az,2020-03-27,NA,04,2020-12-19
az,2020-03-28,NA,04,2020-12-19
az,2020-03-29,NA,04,2020-12-19
az,2020-03-30,NA,04,2020-12-19
az,2020-03-31,NA,04,2020-12-19
az,2020-04-01,NA,04,2020-12-19
az,2020-04-02,NA,04,2020-12-19
az,2020-04-03,NA,04,2020-12-19
az,2020-04-04,NA,04,2020-12-19
az,2020-04-05,NA,04,2020-12-19
az,2020-04-06,NA,04,2020-12-19
az,2020-04-07,NA,04,2020-12-19
az,2020-04-08,NA,04,2020-12-19
az,2020-04-09,NA,04,2020-12-19
az,2020-04-10,NA,04,2020-12-19
