geo_value,time_value,value,location,issue_date
al,2020-04-14,NA,01,2021-04-30
al,2020-04-15,NA,01,2021-04-30
al,2020-04-16,NA,01,2021-04-30
al,2020-04-17,NA,01,2021-04-30
al,2020-04-18,NA,01,2021-04-30
al,2020-04-19,NA,01,2021-04-30
al,2020-04-20,NA,01,2021-04-30
al,2020-04-21,NA,01,2021-04-30
al,2020-04-22,NA,01,2021-04-30
al,2020-04-23,NA,01,2021-04-30
al,2020-04-24,NA,01,2021-04-30
al,2020-04-25,NA,01,2021-04-30
al,2020-04-26,NA,01,2021-04-30
al,2020-04-27,NA,01,2021-04-30
al,2020-04-28,NA,01,2021-04-30
al,2020-04-29,NA,01,2021-04-30
al,2020-04-30,NA,01,2021-04-30
al,2020-05-01,NA,01,2021-04-30
al,2020-05-02,NA,01,2021-04-30
al,2020-05-03,NA,01,2021-04-30
al,2020-05-04,NA,01,2021-04-30
al,2020-05-05,NA,01,2021-04-30
al,2020-05-06,NA,01,2021-04-30
al,2020-05-07,NA,01,2021-04-30
al,2020-05-08,NA,01,2021-04-30
al,2020-05-09,NA,01,2021-04-30
al,2020-05-10,NA,01,2021-04-30
al,2020-05-11,NA,01,2021-04-30
al,2020-05-12,NA,01,2021-04-30
al,2020-05-13,NA,01,2021-04-30
al,2020-05-14,NA,01,2021-04-30
al,2020-05-15,NA,01,2021-04-30
al,2020-05-16,NA,01,2021-04-30
al,2020-05-17,NA,01,2021-04-30
al,2020-05-18,NA,01,2021-04-30
al,2020-05-19,NA,01,2021-04-30
al,2020-05-20,NA,01,2021-04-30
al,2020-05-21,NA,01,2021-04-30
al,2020-05-22,NA,01,2021-04-30
al,2020-05-23,NA,01,2021-04-30
al,2020-05-24,NA,01,2021-04-30
al,2020-05-25,NA,01,2021-04-30
al,2020-05-26,NA,01,2021-04-30
al,2020-05-27,NA,01,2021-04-30
al,2020-05-28,NA,01,2021-04-30
al,2020-05-29,NA,01,2021-04-30
al,2020-05-30,NA,01,2021-04-30
al,2020-05-31,NA,01,2021-04-30
al,2020-06-01,NA,01,2021-04-30
al,2020-06-02,NA,01,2021-04-30
al,2020-06-03,NA,01,2021-04-30
al,2020-06-04,NA,01,2021-04-30
al,2020-06-05,NA,01,2021-04-30
al,2020-06-06,NA,01,2021-04-30
al,2020-06-07,NA,01,2021-04-30
al,2020-06-08,NA,01,2021-04-30
al,2020-06-09,NA,01,2021-04-30
al,2020-06-10,NA,01,2021-04-30
al,2020-06-11,NA,01,2021-04-30
al,2020-06-12,NA,01,2021-04-30
al,2020-06-13,NA,01,2021-04-30
al,2020-06-14,NA,01,2021-04-30
al,2020-06-15,NA,01,2021-04-30
al,2020-06-16,NA,01,2021-04-30
al,2020-06-17,NA,01,2021-04-30
al,2020-06-18,NA,01,2021-04-30
al,2020-06-19,NA,01,2021-04-30
al,2020-06-20,NA,01,2021-04-30
al,2020-06-21,NA,01,2021-04-30
al,2020-06-22,NA,01,2021-04-30
al,2020-06-23,NA,01,2021-04-30
al,2020-06-24,NA,01,2021-04-30
al,2020-06-25,NA,01,2021-04-30
al,2020-06-26,NA,01,2021-04-30
al,2020-06-27,NA,01,2021-04-30
al,2020-06-28,NA,01,2021-04-30
al,2020-06-29,NA,01,2021-04-30
al,2020-06-30,NA,01,2021-04-30
al,2020-07-01,NA,01,2021-04-30
al,2020-07-02,NA,01,2021-04-30
al,2020-07-03,NA,01,2021-04-30
al,2020-07-04,NA,01,2021-04-30
al,2020-07-05,NA,01,2021-04-30
al,2020-07-06,NA,01,2021-04-30
al,2020-07-07,NA,01,2021-04-30
al,2020-07-08,NA,01,2021-04-30
al,2020-07-09,NA,01,2021-04-30
al,2020-07-10,NA,01,2021-04-30
al,2020-07-11,NA,01,2021-04-30
al,2020-07-12,NA,01,2021-04-30
al,2020-07-13,NA,01,2021-04-30
al,2020-07-14,161,01,2021-04-30
al,2020-07-15,145,01,2021-04-30
al,2020-07-16,235,01,2021-04-30
al,2020-07-17,157,01,2021-04-30
al,2020-07-18,125,01,2021-04-30
al,2020-07-19,136,01,2021-04-30
al,2020-07-20,177,01,2021-04-30
al,2020-07-21,122,01,2021-04-30
al,2020-07-22,153,01,2021-04-30
al,2020-07-23,99,01,2021-04-30
al,2020-07-24,140,01,2021-04-30
al,2020-07-25,176,01,2021-04-30
al,2020-07-26,136,01,2021-04-30
al,2020-07-27,127,01,2021-04-30
al,2020-07-28,129,01,2021-04-30
al,2020-07-29,162,01,2021-04-30
al,2020-07-30,104,01,2021-04-30
al,2020-07-31,123,01,2021-04-30
al,2020-08-01,90,01,2021-04-30
al,2020-08-02,92,01,2021-04-30
al,2020-08-03,114,01,2021-04-30
al,2020-08-04,89,01,2021-04-30
al,2020-08-05,122,01,2021-04-30
al,2020-08-06,133,01,2021-04-30
al,2020-08-07,101,01,2021-04-30
al,2020-08-08,75,01,2021-04-30
al,2020-08-09,79,01,2021-04-30
al,2020-08-10,103,01,2021-04-30
al,2020-08-11,124,01,2021-04-30
al,2020-08-12,119,01,2021-04-30
al,2020-08-13,108,01,2021-04-30
al,2020-08-14,99,01,2021-04-30
al,2020-08-15,98,01,2021-04-30
al,2020-08-16,88,01,2021-04-30
al,2020-08-17,120,01,2021-04-30
al,2020-08-18,108,01,2021-04-30
al,2020-08-19,100,01,2021-04-30
al,2020-08-20,118,01,2021-04-30
al,2020-08-21,119,01,2021-04-30
al,2020-08-22,98,01,2021-04-30
al,2020-08-23,123,01,2021-04-30
al,2020-08-24,121,01,2021-04-30
al,2020-08-25,136,01,2021-04-30
al,2020-08-26,133,01,2021-04-30
al,2020-08-27,115,01,2021-04-30
al,2020-08-28,113,01,2021-04-30
al,2020-08-29,111,01,2021-04-30
al,2020-08-30,110,01,2021-04-30
al,2020-08-31,146,01,2021-04-30
al,2020-09-01,147,01,2021-04-30
al,2020-09-02,125,01,2021-04-30
al,2020-09-03,120,01,2021-04-30
al,2020-09-04,106,01,2021-04-30
al,2020-09-05,97,01,2021-04-30
al,2020-09-06,89,01,2021-04-30
al,2020-09-07,119,01,2021-04-30
al,2020-09-08,127,01,2021-04-30
al,2020-09-09,102,01,2021-04-30
al,2020-09-10,125,01,2021-04-30
al,2020-09-11,118,01,2021-04-30
al,2020-09-12,86,01,2021-04-30
al,2020-09-13,106,01,2021-04-30
al,2020-09-14,113,01,2021-04-30
al,2020-09-15,111,01,2021-04-30
al,2020-09-16,92,01,2021-04-30
al,2020-09-17,131,01,2021-04-30
al,2020-09-18,104,01,2021-04-30
al,2020-09-19,93,01,2021-04-30
al,2020-09-20,107,01,2021-04-30
al,2020-09-21,129,01,2021-04-30
al,2020-09-22,109,01,2021-04-30
al,2020-09-23,117,01,2021-04-30
al,2020-09-24,102,01,2021-04-30
al,2020-09-25,130,01,2021-04-30
al,2020-09-26,106,01,2021-04-30
al,2020-09-27,89,01,2021-04-30
al,2020-09-28,113,01,2021-04-30
al,2020-09-29,101,01,2021-04-30
al,2020-09-30,121,01,2021-04-30
al,2020-10-01,106,01,2021-04-30
al,2020-10-02,120,01,2021-04-30
al,2020-10-03,98,01,2021-04-30
al,2020-10-04,97,01,2021-04-30
al,2020-10-05,126,01,2021-04-30
al,2020-10-06,134,01,2021-04-30
al,2020-10-07,121,01,2021-04-30
al,2020-10-08,116,01,2021-04-30
al,2020-10-09,101,01,2021-04-30
al,2020-10-10,98,01,2021-04-30
al,2020-10-11,107,01,2021-04-30
al,2020-10-12,127,01,2021-04-30
al,2020-10-13,138,01,2021-04-30
al,2020-10-14,126,01,2021-04-30
al,2020-10-15,140,01,2021-04-30
al,2020-10-16,126,01,2021-04-30
al,2020-10-17,109,01,2021-04-30
al,2020-10-18,126,01,2021-04-30
al,2020-10-19,139,01,2021-04-30
al,2020-10-20,152,01,2021-04-30
al,2020-10-21,151,01,2021-04-30
al,2020-10-22,175,01,2021-04-30
al,2020-10-23,152,01,2021-04-30
al,2020-10-24,150,01,2021-04-30
al,2020-10-25,150,01,2021-04-30
al,2020-10-26,172,01,2021-04-30
al,2020-10-27,188,01,2021-04-30
al,2020-10-28,149,01,2021-04-30
al,2020-10-29,158,01,2021-04-30
al,2020-10-30,150,01,2021-04-30
al,2020-10-31,136,01,2021-04-30
al,2020-11-01,166,01,2021-04-30
al,2020-11-02,144,01,2021-04-30
al,2020-11-03,144,01,2021-04-30
al,2020-11-04,165,01,2021-04-30
al,2020-11-05,159,01,2021-04-30
al,2020-11-06,178,01,2021-04-30
al,2020-11-07,175,01,2021-04-30
al,2020-11-08,181,01,2021-04-30
al,2020-11-09,196,01,2021-04-30
al,2020-11-10,207,01,2021-04-30
al,2020-11-11,186,01,2021-04-30
al,2020-11-12,174,01,2021-04-30
al,2020-11-13,181,01,2021-04-30
al,2020-11-14,189,01,2021-04-30
al,2020-11-15,163,01,2021-04-30
al,2020-11-16,221,01,2021-04-30
al,2020-11-17,202,01,2021-04-30
al,2020-11-18,224,01,2021-04-30
al,2020-11-19,192,01,2021-04-30
al,2020-11-20,187,01,2021-04-30
al,2020-11-21,198,01,2021-04-30
al,2020-11-22,179,01,2021-04-30
al,2020-11-23,217,01,2021-04-30
al,2020-11-24,243,01,2021-04-30
al,2020-11-25,227,01,2021-04-30
al,2020-11-26,205,01,2021-04-30
al,2020-11-27,245,01,2021-04-30
al,2020-11-28,221,01,2021-04-30
al,2020-11-29,244,01,2021-04-30
al,2020-11-30,308,01,2021-04-30
al,2020-12-01,285,01,2021-04-30
al,2020-12-02,294,01,2021-04-30
al,2020-12-03,279,01,2021-04-30
al,2020-12-04,294,01,2021-04-30
al,2020-12-05,272,01,2021-04-30
al,2020-12-06,271,01,2021-04-30
al,2020-12-07,320,01,2021-04-30
al,2020-12-08,320,01,2021-04-30
al,2020-12-09,336,01,2021-04-30
al,2020-12-10,349,01,2021-04-30
al,2020-12-11,348,01,2021-04-30
al,2020-12-12,337,01,2021-04-30
al,2020-12-13,328,01,2021-04-30
al,2020-12-14,399,01,2021-04-30
al,2020-12-15,427,01,2021-04-30
al,2020-12-16,405,01,2021-04-30
al,2020-12-17,383,01,2021-04-30
al,2020-12-18,366,01,2021-04-30
al,2020-12-19,359,01,2021-04-30
al,2020-12-20,352,01,2021-04-30
al,2020-12-21,403,01,2021-04-30
al,2020-12-22,514,01,2021-04-30
al,2020-12-23,435,01,2021-04-30
al,2020-12-24,366,01,2021-04-30
al,2020-12-25,344,01,2021-04-30
al,2020-12-26,420,01,2021-04-30
al,2020-12-27,367,01,2021-04-30
al,2020-12-28,457,01,2021-04-30
al,2020-12-29,424,01,2021-04-30
al,2020-12-30,431,01,2021-04-30
al,2020-12-31,423,01,2021-04-30
al,2021-01-01,393,01,2021-04-30
al,2021-01-02,441,01,2021-04-30
al,2021-01-03,431,01,2021-04-30
al,2021-01-04,468,01,2021-04-30
al,2021-01-05,451,01,2021-04-30
al,2021-01-06,453,01,2021-04-30
al,2021-01-07,432,01,2021-04-30
al,2021-01-08,468,01,2021-04-30
al,2021-01-09,395,01,2021-04-30
al,2021-01-10,354,01,2021-04-30
al,2021-01-11,436,01,2021-04-30
al,2021-01-12,416,01,2021-04-30
al,2021-01-13,398,01,2021-04-30
al,2021-01-14,410,01,2021-04-30
al,2021-01-15,397,01,2021-04-30
al,2021-01-16,304,01,2021-04-30
al,2021-01-17,342,01,2021-04-30
al,2021-01-18,354,01,2021-04-30
al,2021-01-19,360,01,2021-04-30
al,2021-01-20,319,01,2021-04-30
al,2021-01-21,322,01,2021-04-30
al,2021-01-22,270,01,2021-04-30
al,2021-01-23,239,01,2021-04-30
al,2021-01-24,240,01,2021-04-30
al,2021-01-25,307,01,2021-04-30
al,2021-01-26,284,01,2021-04-30
al,2021-01-27,285,01,2021-04-30
al,2021-01-28,267,01,2021-04-30
al,2021-01-29,236,01,2021-04-30
al,2021-01-30,210,01,2021-04-30
al,2021-01-31,235,01,2021-04-30
al,2021-02-01,260,01,2021-04-30
al,2021-02-02,225,01,2021-04-30
al,2021-02-03,207,01,2021-04-30
al,2021-02-04,242,01,2021-04-30
al,2021-02-05,210,01,2021-04-30
al,2021-02-06,177,01,2021-04-30
al,2021-02-07,191,01,2021-04-30
al,2021-02-08,194,01,2021-04-30
al,2021-02-09,184,01,2021-04-30
al,2021-02-10,176,01,2021-04-30
al,2021-02-11,186,01,2021-04-30
al,2021-02-12,146,01,2021-04-30
al,2021-02-13,115,01,2021-04-30
al,2021-02-14,133,01,2021-04-30
al,2021-02-15,136,01,2021-04-30
al,2021-02-16,117,01,2021-04-30
al,2021-02-17,164,01,2021-04-30
al,2021-02-18,133,01,2021-04-30
al,2021-02-19,159,01,2021-04-30
al,2021-02-20,113,01,2021-04-30
al,2021-02-21,96,01,2021-04-30
al,2021-02-22,124,01,2021-04-30
al,2021-02-23,106,01,2021-04-30
al,2021-02-24,112,01,2021-04-30
al,2021-02-25,92,01,2021-04-30
al,2021-02-26,104,01,2021-04-30
al,2021-02-27,83,01,2021-04-30
al,2021-02-28,84,01,2021-04-30
al,2021-03-01,97,01,2021-04-30
al,2021-03-02,83,01,2021-04-30
al,2021-03-03,77,01,2021-04-30
al,2021-03-04,74,01,2021-04-30
al,2021-03-05,79,01,2021-04-30
al,2021-03-06,64,01,2021-04-30
al,2021-03-07,73,01,2021-04-30
al,2021-03-08,65,01,2021-04-30
al,2021-03-09,69,01,2021-04-30
al,2021-03-10,69,01,2021-04-30
al,2021-03-11,59,01,2021-04-30
al,2021-03-12,71,01,2021-04-30
al,2021-03-13,51,01,2021-04-30
al,2021-03-14,53,01,2021-04-30
al,2021-03-15,115,01,2021-04-30
al,2021-03-16,64,01,2021-04-30
al,2021-03-17,61,01,2021-04-30
al,2021-03-18,73,01,2021-04-30
al,2021-03-19,109,01,2021-04-30
al,2021-03-20,77,01,2021-04-30
al,2021-03-21,59,01,2021-04-30
al,2021-03-22,74,01,2021-04-30
al,2021-03-23,73,01,2021-04-30
al,2021-03-24,59,01,2021-04-30
al,2021-03-25,67,01,2021-04-30
al,2021-03-26,61,01,2021-04-30
al,2021-03-27,59,01,2021-04-30
al,2021-03-28,66,01,2021-04-30
al,2021-03-29,63,01,2021-04-30
al,2021-03-30,58,01,2021-04-30
al,2021-03-31,47,01,2021-04-30
al,2021-04-01,67,01,2021-04-30
al,2021-04-02,41,01,2021-04-30
al,2021-04-03,48,01,2021-04-30
al,2021-04-04,45,01,2021-04-30
al,2021-04-05,62,01,2021-04-30
al,2021-04-06,59,01,2021-04-30
al,2021-04-07,60,01,2021-04-30
al,2021-04-08,54,01,2021-04-30
al,2021-04-09,53,01,2021-04-30
al,2021-04-10,46,01,2021-04-30
al,2021-04-11,43,01,2021-04-30
al,2021-04-12,49,01,2021-04-30
al,2021-04-13,43,01,2021-04-30
al,2021-04-14,66,01,2021-04-30
al,2021-04-15,51,01,2021-04-30
al,2021-04-16,69,01,2021-04-30
al,2021-04-17,67,01,2021-04-30
al,2021-04-18,64,01,2021-04-30
al,2021-04-19,78,01,2021-04-30
al,2021-04-20,69,01,2021-04-30
al,2021-04-21,69,01,2021-04-30
al,2021-04-22,57,01,2021-04-30
al,2021-04-23,63,01,2021-04-30
al,2021-04-24,53,01,2021-04-30
al,2021-04-25,53,01,2021-04-30
al,2021-04-26,57,01,2021-04-30
al,2021-04-27,51,01,2021-04-30
al,2021-04-28,53,01,2021-04-30
al,2021-04-29,53,01,2021-04-30
ak,2020-03-22,NA,02,2021-04-30
ak,2020-03-23,NA,02,2021-04-30
ak,2020-03-24,NA,02,2021-04-30
ak,2020-03-25,NA,02,2021-04-30
ak,2020-03-26,NA,02,2021-04-30
ak,2020-03-27,NA,02,2021-04-30
ak,2020-03-28,NA,02,2021-04-30
ak,2020-03-29,NA,02,2021-04-30
ak,2020-03-30,NA,02,2021-04-30
ak,2020-03-31,NA,02,2021-04-30
ak,2020-04-01,NA,02,2021-04-30
ak,2020-04-02,NA,02,2021-04-30
ak,2020-04-03,NA,02,2021-04-30
ak,2020-04-04,NA,02,2021-04-30
ak,2020-04-05,NA,02,2021-04-30
ak,2020-04-06,NA,02,2021-04-30
ak,2020-04-07,NA,02,2021-04-30
ak,2020-04-08,NA,02,2021-04-30
ak,2020-04-09,NA,02,2021-04-30
ak,2020-04-10,NA,02,2021-04-30
ak,2020-04-11,NA,02,2021-04-30
ak,2020-04-12,NA,02,2021-04-30
ak,2020-04-13,NA,02,2021-04-30
ak,2020-04-14,NA,02,2021-04-30
ak,2020-04-15,NA,02,2021-04-30
ak,2020-04-16,NA,02,2021-04-30
ak,2020-04-17,NA,02,2021-04-30
ak,2020-04-18,NA,02,2021-04-30
ak,2020-04-19,NA,02,2021-04-30
ak,2020-04-20,NA,02,2021-04-30
ak,2020-04-21,NA,02,2021-04-30
ak,2020-04-22,NA,02,2021-04-30
ak,2020-04-23,NA,02,2021-04-30
ak,2020-04-24,NA,02,2021-04-30
ak,2020-04-25,NA,02,2021-04-30
ak,2020-04-26,NA,02,2021-04-30
ak,2020-04-27,NA,02,2021-04-30
ak,2020-04-28,NA,02,2021-04-30
ak,2020-04-29,NA,02,2021-04-30
ak,2020-04-30,NA,02,2021-04-30
ak,2020-05-01,NA,02,2021-04-30
ak,2020-05-02,NA,02,2021-04-30
ak,2020-05-03,NA,02,2021-04-30
ak,2020-05-04,NA,02,2021-04-30
ak,2020-05-05,NA,02,2021-04-30
ak,2020-05-06,NA,02,2021-04-30
ak,2020-05-07,NA,02,2021-04-30
ak,2020-05-08,NA,02,2021-04-30
ak,2020-05-09,NA,02,2021-04-30
ak,2020-05-10,NA,02,2021-04-30
ak,2020-05-11,NA,02,2021-04-30
ak,2020-05-12,NA,02,2021-04-30
ak,2020-05-13,NA,02,2021-04-30
ak,2020-05-14,NA,02,2021-04-30
ak,2020-05-15,NA,02,2021-04-30
ak,2020-05-16,NA,02,2021-04-30
ak,2020-05-17,NA,02,2021-04-30
ak,2020-05-18,NA,02,2021-04-30
ak,2020-05-19,NA,02,2021-04-30
ak,2020-05-20,NA,02,2021-04-30
ak,2020-05-21,NA,02,2021-04-30
ak,2020-05-22,NA,02,2021-04-30
ak,2020-05-23,NA,02,2021-04-30
ak,2020-05-24,NA,02,2021-04-30
ak,2020-05-25,NA,02,2021-04-30
ak,2020-05-26,NA,02,2021-04-30
ak,2020-05-27,NA,02,2021-04-30
ak,2020-05-28,NA,02,2021-04-30
ak,2020-05-29,NA,02,2021-04-30
ak,2020-05-30,NA,02,2021-04-30
ak,2020-05-31,NA,02,2021-04-30
ak,2020-06-01,NA,02,2021-04-30
ak,2020-06-02,NA,02,2021-04-30
ak,2020-06-03,NA,02,2021-04-30
ak,2020-06-04,NA,02,2021-04-30
ak,2020-06-05,NA,02,2021-04-30
ak,2020-06-06,NA,02,2021-04-30
ak,2020-06-07,NA,02,2021-04-30
ak,2020-06-08,NA,02,2021-04-30
ak,2020-06-09,NA,02,2021-04-30
ak,2020-06-10,NA,02,2021-04-30
ak,2020-06-11,NA,02,2021-04-30
ak,2020-06-12,NA,02,2021-04-30
ak,2020-06-13,NA,02,2021-04-30
ak,2020-06-14,NA,02,2021-04-30
ak,2020-06-15,NA,02,2021-04-30
ak,2020-06-16,NA,02,2021-04-30
ak,2020-06-17,NA,02,2021-04-30
ak,2020-06-18,NA,02,2021-04-30
ak,2020-06-19,NA,02,2021-04-30
ak,2020-06-20,NA,02,2021-04-30
ak,2020-06-21,NA,02,2021-04-30
ak,2020-06-22,NA,02,2021-04-30
ak,2020-06-23,NA,02,2021-04-30
ak,2020-06-24,NA,02,2021-04-30
ak,2020-06-25,NA,02,2021-04-30
ak,2020-06-26,NA,02,2021-04-30
ak,2020-06-27,NA,02,2021-04-30
ak,2020-06-28,NA,02,2021-04-30
ak,2020-06-29,NA,02,2021-04-30
ak,2020-06-30,NA,02,2021-04-30
ak,2020-07-01,NA,02,2021-04-30
ak,2020-07-02,NA,02,2021-04-30
ak,2020-07-03,NA,02,2021-04-30
ak,2020-07-04,NA,02,2021-04-30
ak,2020-07-05,NA,02,2021-04-30
ak,2020-07-06,NA,02,2021-04-30
ak,2020-07-07,NA,02,2021-04-30
ak,2020-07-08,NA,02,2021-04-30
ak,2020-07-09,NA,02,2021-04-30
ak,2020-07-10,NA,02,2021-04-30
ak,2020-07-11,NA,02,2021-04-30
ak,2020-07-12,NA,02,2021-04-30
ak,2020-07-13,NA,02,2021-04-30
ak,2020-07-14,0,02,2021-04-30
ak,2020-07-15,1,02,2021-04-30
ak,2020-07-16,1,02,2021-04-30
ak,2020-07-17,4,02,2021-04-30
ak,2020-07-18,2,02,2021-04-30
ak,2020-07-19,3,02,2021-04-30
ak,2020-07-20,4,02,2021-04-30
ak,2020-07-21,6,02,2021-04-30
ak,2020-07-22,5,02,2021-04-30
ak,2020-07-23,3,02,2021-04-30
ak,2020-07-24,11,02,2021-04-30
ak,2020-07-25,2,02,2021-04-30
ak,2020-07-26,5,02,2021-04-30
ak,2020-07-27,2,02,2021-04-30
ak,2020-07-28,0,02,2021-04-30
ak,2020-07-29,3,02,2021-04-30
ak,2020-07-30,3,02,2021-04-30
ak,2020-07-31,5,02,2021-04-30
ak,2020-08-01,1,02,2021-04-30
ak,2020-08-02,4,02,2021-04-30
ak,2020-08-03,6,02,2021-04-30
ak,2020-08-04,6,02,2021-04-30
ak,2020-08-05,2,02,2021-04-30
ak,2020-08-06,5,02,2021-04-30
ak,2020-08-07,5,02,2021-04-30
ak,2020-08-08,1,02,2021-04-30
ak,2020-08-09,2,02,2021-04-30
ak,2020-08-10,4,02,2021-04-30
ak,2020-08-11,5,02,2021-04-30
ak,2020-08-12,2,02,2021-04-30
ak,2020-08-13,5,02,2021-04-30
ak,2020-08-14,4,02,2021-04-30
ak,2020-08-15,1,02,2021-04-30
ak,2020-08-16,10,02,2021-04-30
ak,2020-08-17,5,02,2021-04-30
ak,2020-08-18,3,02,2021-04-30
ak,2020-08-19,3,02,2021-04-30
ak,2020-08-20,4,02,2021-04-30
ak,2020-08-21,5,02,2021-04-30
ak,2020-08-22,7,02,2021-04-30
ak,2020-08-23,3,02,2021-04-30
ak,2020-08-24,3,02,2021-04-30
ak,2020-08-25,5,02,2021-04-30
ak,2020-08-26,5,02,2021-04-30
ak,2020-08-27,7,02,2021-04-30
ak,2020-08-28,1,02,2021-04-30
ak,2020-08-29,4,02,2021-04-30
ak,2020-08-30,6,02,2021-04-30
ak,2020-08-31,7,02,2021-04-30
ak,2020-09-01,2,02,2021-04-30
ak,2020-09-02,9,02,2021-04-30
ak,2020-09-03,0,02,2021-04-30
ak,2020-09-04,7,02,2021-04-30
ak,2020-09-05,5,02,2021-04-30
ak,2020-09-06,10,02,2021-04-30
ak,2020-09-07,3,02,2021-04-30
ak,2020-09-08,4,02,2021-04-30
ak,2020-09-09,5,02,2021-04-30
ak,2020-09-10,0,02,2021-04-30
ak,2020-09-11,4,02,2021-04-30
ak,2020-09-12,6,02,2021-04-30
ak,2020-09-13,6,02,2021-04-30
ak,2020-09-14,4,02,2021-04-30
ak,2020-09-15,3,02,2021-04-30
ak,2020-09-16,2,02,2021-04-30
ak,2020-09-17,10,02,2021-04-30
ak,2020-09-18,7,02,2021-04-30
ak,2020-09-19,7,02,2021-04-30
ak,2020-09-20,2,02,2021-04-30
ak,2020-09-21,7,02,2021-04-30
ak,2020-09-22,4,02,2021-04-30
ak,2020-09-23,2,02,2021-04-30
ak,2020-09-24,8,02,2021-04-30
